DRE;CODESC;TIPOESC;NOMES;NOMESCOFI;CEU;DIRETORIA;SUBPREF;ENDERECO;NUMERO;BAIRRO;CEP;TEL1;TEL2;FAX;SITUACAO;CODDIST;DISTRITO;SETOR;CODINEP;CD_CIE;EH;FX_ETARIA;DT_CRIACAO;ATO_CRIACAO;DOM_CRIACAO;DT_INI_CONV;DT_AUTORIZA;DT_EXTINCAO;NOME_ANT;REDE;LATITUDE;LONGITUDE;DATABASE
CL;92991;EMEF;AIRTON ARANTES RIBEIRO, PROF.;AIRTON ARANTES RIBEIRO, PROF.;;CAMPO LIMPO;M'BOI MIRIM;RUA FREI  LUIS BELTRAO;5;CONJUNTO PROMORAR SAO LUIS;5846100;55113687;;55130008;Ativa;46;JARDIM SAO LUIS;4603;35087661;87661;161072206000000;;06/10/1982;18.279;04/10/1982;;07/11/1992;;CONJUNTO PRO-MORAR JARDIM SAO LUIZ;DIR;-23658451;-46745684;31/12/2010
CL;400301;CEI DIRET;AIRTON PEREIRA DA SILVA, FREI;AIRTON PEREIRA DA SILVA, FREI;;CAMPO LIMPO;CAMPO LIMPO;DA SAFRA;SN;CONJUNTO HABITACIONAL INSTITUTO ADVENTIS;5868040;58241089;;;Ativa;19;CAPAO REDONDO;1905;35282388;282388;161072134000000;;09/10/2002;42483;08/10/2002;;22/05/2007;;COHAB ADVENTISTA I;DIR;-23669199;-46780496;31/12/2010
CL;90221;EMEI;ALAIDE BUENO RODRIGUES, PROFA.;ALAIDE BUENO RODRIGUES, PROFA.;;CAMPO LIMPO;CAMPO LIMPO;RUA ROQUE DE MINGO;470;JARDIM SAMARA;5759290;58413192;58412635;;Ativa;17;CAMPO LIMPO;1701;35087646;87646;161072100000000;;02/12/1982;18.449;02/12/1982;;02/03/1983;;JARDIM FARIA LIMA;DIR;-23631109;-46764533;31/12/2010
CL;400100;CEI DIRET;ALBERTINA RODRIGUES SIMON, PROFA;ALBERTINA RODRIGUES SIMON, PROFA;;CAMPO LIMPO;CAMPO LIMPO;MARCO DE CANAVESES;35;JARDIM MITSUTANI;5791190;58252321;;;Ativa;17;CAMPO LIMPO;1706;35238764;238764;161072111000000;ZERO A 6A E 11M;02/10/1992;32.368;01/10/1992;;22/05/2007;;JARDIM MITSUTANI;DIR;-23646030;-46785983;31/12/2010
CL;19324;EMEI;ALICE ALVES MARTINS - JARDIM NOVO SANTO AMARO;ALICE ALVES MARTINS - JARDIM NOVO SANTO AMARO;;CAMPO LIMPO;M'BOI MIRIM;MONFORTE DA BEIRA;298;JARDIM SANTA JOSEFINA;5819060;58910287;;55184099;Ativa;46;JARDIM SAO LUIS;4602;35287672;287672;161072232000000;;11/03/2006;47.068;10/03/2006;;22/05/2007;;JD NOVO SANTO AMARO;DIR;-23666029;-46735293;31/12/2010
CL;307196;ESC.PART.;AMIGOS DA MONICA;AMIGOS DA MONICA;;CAMPO LIMPO;CAMPO LIMPO;CAPANNORI;44;CHÁCARA SANTA MARIA;5879390;;;;Ativa;19;CAPAO REDONDO;1907;35441173;441173;;ZERO A 3 A;13/10/2010;2;07/01/2010;;13/01/2010;;;PAR;-23690310;-46795547;31/12/2010
CL;306249;CR.P.CONV;ANA CLAUDINA DE CARVALHO FERRAZ DE CAMARGO;ANA CLAUDINA DE CARVALHO FERRAZ DE CAMARGO;;CAMPO LIMPO;CAMPO LIMPO;DO CHICO NUNES;241;VILA ANDRADE;5734110;58418595;58419162;;Ativa;17;CAMPO LIMPO;1702;35183441;183441;;ZERO A 4A;;;;20/07/2002;;;;CON;-23628659;-46747028;31/12/2010
CL;90310;EMEI;ANGENOR DE OLIVEIRA - CARTOLA;ANGENOR DE OLIVEIRA - CARTOLA;;CAMPO LIMPO;M'BOI MIRIM;RUA MARIO TOTTA;100;PARQUE INDEPENDENCIA;5880320;58736945;58735477;;Ativa;43;JARDIM ANGELA;4301;35092859;92859;161072173000000;;19/07/1985;21.111;19/07/1985;;09/03/1991;;JARDIM GUARUJA;DIR;-23685414;-46790107;31/12/2010
CL;306648;CR.P.CONV;ANGLICANA LINA RODRIGUES - UNID I;ANGLICANA LINA RODRIGUES - UNID I;;CAMPO LIMPO;CAMPO LIMPO;TAUBATÉ;24;PARAISÓPOLIS;5660010;35019653;;35019653;Ativa;83;VILA ANDRADE;8302;35266700;266700;;2A A 6A E 11M;;;;11/08/2005;;;LINA RODRIGUES, CEI;CON;-23553017;-46528412;31/12/2010
CL;307398;CR.P.CONV;ANGLICANA RENATA EUGENIA RODRIGUES - UNID IV- MORUMBI;ANGLICANA RENATA EUGENIA RODRIGUES - UNID IV- MORUMBI;;CAMPO LIMPO;CAMPO LIMPO;JOSÉ PEDRO DE CARVALHO LIMA;333;JARDIM PARQUE MORUMBI;5712080;35014659;;;Ativa;83;VILA ANDRADE;8302;35445885;445885;;ZERO A 5 A;04/10/2010;2010.0.163;04/10/2010;04/10/2010;01/12/2010;;ANGLICANA RENATA EUGENIA RODRIGUES - UNID IV-;CON;-26621731;-46729370;31/12/2010
CL;90158;EMEI;ANISIO TEIXEIRA;ANISIO TEIXEIRA;;CAMPO LIMPO;CAMPO LIMPO;AVENIDA COMENDADOR SANTANNA;753;CAPAO REDONDO;5866000;58732595;;58735364;Ativa;19;CAPAO REDONDO;1904;35052267;52267;161072132000000;;11/09/1975;12.213;11/09/1975;;30/07/1985;;;DIR;-23673618;-46771989;31/12/2010
CL;16713;EMEF;ANNA SILVEIRA PEDREIRA;ANNA SILVEIRA PEDREIRA;;CAMPO LIMPO;M'BOI MIRIM;RINALDO DE HANDEL;550;CHÁCARA SANTANA;5821140;58911391;;58912980;Ativa;46;JARDIM SAO LUIS;4603;35201972;201972;161072209000000;;23/01/1996;35.816;23/01/1996;;13/03/2001;;;DIR;-23665721;-46748234;31/12/2010
CL;311;EMEF;ANTONIO ALVES DA SILVA, SG.;ANTONIO ALVES DA SILVA, SG.;;CAMPO LIMPO;CAMPO LIMPO;RUA GARCIA DE ORTA;36;PARQUE INDEPENDENCIA;5880290;58737928;;58726507;Ativa;19;CAPAO REDONDO;1907;35098632;98632;161072133000000;;16/09/1988;26.916;16/09/1988;;09/03/1991;;;DIR;-23683126;-46789611;31/12/2010
CL;92916;EMEF;ANTONIO ESTANISLAU DO AMARAL;ANTONIO ESTANISLAU DO AMARAL;;CAMPO LIMPO;M'BOI MIRIM;RUA CERDEIRA;7;PARQUE NOVO SANTO AMARO;5874060;58310364;;58337677;Ativa;43;JARDIM ANGELA;4301;35070185;70185;161072174000000;;08/03/1978;14.961;07/03/1978;;10/04/1981;;;DIR;-23699081;-46782948;31/12/2010
CL;99058;EMEI;ARACY DE ALMEIDA;ARACY DE ALMEIDA;;CAMPO LIMPO;CAMPO LIMPO;RUA WALDEMAR ORTEGA;650;JARDIM COMERCIAL;5885370;58210949;58214775;;Ativa;19;CAPAO REDONDO;1905;35095692;95692;161072136000000;;21/10/1987;24.812;21/10/1987;;09/03/1991;;JARDIM COMERCIAL;DIR;-23674584;-46784886;31/12/2010
CL;306222;CR.P.CONV;ARCO;ARCO;;CAMPO LIMPO;M'BOI MIRIM;LICÍNIO FELINI;9;CHÁCARA FLÓRIDA;4949170;55173440;;55173440;Ativa;43;JARDIM ANGELA;4309;35183969;183969;;ZERO A 5A E 11M;;;;20/07/2002;;;;CON;-23719935;-46769872;31/12/2010
CL;306223;CR.P.CONV;ARRASTAO;ARRASTAO;;CAMPO LIMPO;CAMPO LIMPO;DOUTOR JOVIANO PACHECO DE AGUIRRE;255;JARDIM BOM REFÚGIO;5788290;58413366;0;58422510;Ativa;17;CAMPO LIMPO;1705;35183507;183507;;3A A 5A E 11M;;;;20/07/2002;;;ARRASTAO, MOV PROM HUMANA;CON;-23633956;-46733820;31/12/2010
CL;90212;EMEI;ASSIS CHATEAUBRIAND;ASSIS CHATEAUBRIAND;;CAMPO LIMPO;CAMPO LIMPO;RUA CARANANDINA;30;UMARIZAL;5754020;58423639;FONE-FAX 5;;Ativa;17;CAMPO LIMPO;1702;35052279;52279;161072103000000;;11/09/1975;12.213;11/09/1975;;30/07/1985;;;DIR;-23619085;-46754375;31/12/2010
CL;301671;ESC.PART.;ASSOCIACAO ATLETICA BANCO DO BRASIL C.E.;ASSOCIACAO ATLETICA BANCO DO BRASIL C.E.;;CAMPO LIMPO;M'BOI MIRIM;ESTRADA  DE ITAPECERICA;1935;VILA MARACANA;5835005;55119555;;;Ativa;46;JARDIM SAO LUIS;4603;35162310;162310;;;;;;;09/08/1997;;;PAR;-23648942;-46750380;31/12/2010
CL;90140;EMEI;ASTROGILDA DE ABREU SEVILHA, PROFA;ASTROGILDA DE ABREU SEVILHA, PROFA;;CAMPO LIMPO;M'BOI MIRIM;RUA INACIO PARREIRAS NEVES;15;JARDIM NAKAMURA;4942080;58310330;58339357;;Ativa;43;JARDIM ANGELA;4305;35083987;83987;161072176000000;;28/03/1980;16.566;27/03/1980;;18/09/1985;;JARDIM NAKAMURA;DIR;-23697483;-46773171;31/12/2010
CL;302741;ESC.PART.;BABY-MEL E.E.I.;BABY-MEL E.E.I.;;CAMPO LIMPO;M'BOI MIRIM;ESTRADA DE GUARAPIRANGA;2268;JARDIM CASA GRANDE;4901020;55150533;;;Ativa;46;JARDIM SAO LUIS;4602;35126032;126032;;;;;;;18/10/1995;;;PAR;0;0;31/12/2010
CL;307389;ESC.PART.;BALOU;BALOU;;CAMPO LIMPO;CAMPO LIMPO;DOMINGOS LOPES DA SILVA;325;VILA SUZANA;5641030;;;;Ativa;83;VILA ANDRADE;8301;35320778;320778;;ZERO A 5A;16/10/2010;330;13/10/2010;;16/10/2010;;;PAR;-23617598;-46736970;31/12/2010
CL;90239;EMEI;BARBARA HELIODORA GUILHERMINA DA SILVEIRA;BARBARA HELIODORA GUILHERMINA DA SILVEIRA;;CAMPO LIMPO;M'BOI MIRIM;RUA MARCELINO COELHO;297-A;JARDIM ANGELA;4939010;58313175;;58339439;Ativa;43;JARDIM ANGELA;4304;35087634;87634;161072179000000;;03/02/1983;18.575;03/02/1983;;13/03/2001;;JARDIM ANGELA;DIR;-23687974;-46771045;31/12/2010
CL;400734;CEI INDIR;BELEZINHA;BELEZINHA;;CAMPO LIMPO;CAMPO LIMPO;CANTANHEDE;S N;PIRAJUSSARA;5790150;;;;Ativa;17;CAMPO LIMPO;1706;35444625;444625;;ZERO A 2 A;13/08/2010;2010.0.077;13/08/2010;13/08/2010;;;;CON;-23642686;-46786219;31/12/2010
CL;400577;CEI INDIR;BETE SHALOM MORADA DA PAZ;BETE SHALOM MORADA DA PAZ;;CAMPO LIMPO;M'BOI MIRIM;PIRARUCUS;12A;PARQUE DO LAGO;4944130;58999169;;;Ativa;43;JARDIM ANGELA;4306;35192752;192752;;2A A 5A E 11M;;;;06/08/2004;;;;CON;-23710711;-46776094;31/12/2010
CL;400086;CEI DIRET;BRYAN BIGUINATI JARDIM;BRYAN BIGUINATI JARDIM;;CAMPO LIMPO;CAMPO LIMPO;FRANCISCO SOARES;27;PARQUE REGINA;5774300;58191571;;;Ativa;17;CAMPO LIMPO;1703;35238727;238727;161072108000000;ZERO A 6A E 11M;02/10/1992;32.368;01/10/1992;;22/05/2007;;JARDIM INGA;DIR;-23632940;-46747666;31/12/2010
CL;307433;ESC.PART.;CAJARANA;CAJARANA;;CAMPO LIMPO;CAMPO LIMPO;ANTÔNIO GOMES CORREA;171;JARDIM CATANDUVA;5767310;;;;Ativa;17;CAMPO LIMPO;1704;35446968;446968;;3 A A 5 A;15/12/2010;402;14/12/2010;;15/12/2010;;;PAR;-23635314;-46761010;31/12/2010
CL;90263;EMEI;CAMPO LIMPO;CAMPO LIMPO;;CAMPO LIMPO;CAMPO LIMPO;RUA JOSE VIRIATO DE CASTRO;53;JARDIM BOM REFUGIO;5788310;58415684;;58422271;Ativa;17;CAMPO LIMPO;1701;35090700;90700;161072106000000;;30/09/1983;19.056;30/09/1983;;13/03/2001;;;DIR;-23633153;-46774226;31/12/2010
CL;400536;CEU CEI;CAMPO LIMPO;CAMPO LIMPO;CAMPO LIMPO;CAMPO LIMPO;CAMPO LIMPO;CARLOS LACERDA;678;PIRAJUSSARA;5789000;58434857;58434823;;Ativa;17;CAMPO LIMPO;1706;35060847;60847;161072500000100;ZERO A 6A E 11M;17/09/2003;43.802;16/09/2003;;22/05/2007;;;DIR;-23637242;-46779325;31/12/2010
CL;19428;EMEF;CAMPO LIMPO I;CAMPO LIMPO I;;CAMPO LIMPO;CAMPO LIMPO;PROFESSORA NINA STOCCO;597;JARDIM CATANDUVA;5767001;58446286;;;Ativa;17;CAMPO LIMPO;1701;35417440;417440;161072242000000;;28/11/2008;50267;27/11/2008;;18/03/2010;;;DIR;-23627815;-46760094;31/12/2010
CL;19434;EMEF;CAMPO LIMPO II;CAMPO LIMPO II;;CAMPO LIMPO;CAMPO LIMPO;ALGARD;SN;CONJUNTO HABITACIONAL JARDIM SÃO BENTO;5885680;58242948;;58242948;Ativa;19;CAPAO REDONDO;1908;35418161;418161;161072243000000;;28/11/2008;50267;27/11/2008;;;;;DIR;-23675427;-46785258;31/12/2010
CL;19430;EMEF;CAMPO LIMPO III;CAMPO LIMPO III;;CAMPO LIMPO;CAMPO LIMPO;ANDORINHA-DOS-BEIRAIS;S N;JARDIM DOM JOSÉ;5887000;;;;Ativa;19;CAPAO REDONDO;1906;35418213;418213;161072244000000;;28/11/2008;50267;27/11/2008;;;;;DIR;-23675114;-46795325;31/12/2010
CL;19353;CEU EMEI;CANTOS DO AMANHECER;CANTOS DO AMANHECER;CANTOS DO AMANHECER;CAMPO LIMPO;CAMPO LIMPO;CANTOS DO AMANHECER;SN;JARDIM ELEDY;5856020;33979737;33979738;;Ativa;17;CAMPO LIMPO;1706;35356712;356712;161072560000300;;05/01/2008;49121;04/01/2008;;18/03/2010;;;DIR;-23649018;-46785601;31/12/2010
CL;19361;CEU EMEF;CANTOS DO AMANHECER;CANTOS DO AMANHECER;CANTOS DO AMANHECER;CAMPO LIMPO;CAMPO LIMPO;CANTOS DO AMANHECER;SN;JARDIM ELEDY;5856020;33979747;33979748;;Ativa;17;CAMPO LIMPO;1706;35356736;356736;161072560000200;;05/01/2008;49121;04/01/2008;;18/03/2010;;;DIR;-23649018;-46785601;31/12/2010
CL;400670;CEU CEI;CANTOS DO AMANHECER;CANTOS DO AMANHECER;CANTOS DO AMANHECER;CAMPO LIMPO;CAMPO LIMPO;CANTOS DO AMANHECER;SN;JARDIM ELEDY;5856020;33979744;;;Ativa;17;CAMPO LIMPO;1706;35356621;356621;161072560000100;;05/01/2008;49121;04/01/2008;;18/03/2010;;;DIR;-23649018;-46785601;31/12/2010
CL;19374;CEU EMEI;CAPAO REDONDO;CAPAO REDONDO;CAPAO REDONDO;CAMPO LIMPO;CAMPO LIMPO;DANIEL GRAN;SN;JARDIM MODELO;5867380;58738090;;;Ativa;19;CAPAO REDONDO;1904;35399693;399693;161072590000300;;21/05/2008;49510;20/05/2008;;04/09/2009;;;DIR;-23672877;-46767704;31/12/2010
CL;400688;CEU CEI;CAPAO REDONDO;CAPAO REDONDO;CAPAO REDONDO;CAMPO LIMPO;CAMPO LIMPO;DANIEL GRAN;SN;JARDIM MODELO;5867380;58738079;;;Ativa;19;CAPAO REDONDO;1904;35399681;399681;161072590000100;;21/05/2008;49510;20/05/2008;;04/09/2009;;;DIR;-23672877;-46767704;31/12/2010
CL;19383;CEU EMEF;CAPAO REDONDO;CAPAO REDONDO;CAPAO REDONDO;CAMPO LIMPO;CAMPO LIMPO;DANIEL GRAN;SN;JARDIM MODELO;5867380;58738093;;;Ativa;19;CAPAO REDONDO;1904;35399700;399700;161072590000200;;21/05/2008;49510;20/05/2008;;;;;DIR;-23672877;-46767704;31/12/2010
CL;90336;EMEI;CARLOS DE LAET;CARLOS DE LAET;;CAMPO LIMPO;CAMPO LIMPO;RUA PROFESSOR LEITAO DA CUNHA;1732;PARQUE REGINA;5775200;55115855;;58165820;Ativa;17;CAMPO LIMPO;1703;35052309;52309;161072109000000;;19/09/1977;14.697;19/09/1977;;30/07/1985;;;DIR;-23638361;-46749505;31/12/2010
CL;92878;EMEF;CAROLINA RENNO RIBEIRO DE OLIVEIRA, PROFA.;CAROLINA RENNO RIBEIRO DE OLIVEIRA, PROFA.;;CAMPO LIMPO;M'BOI MIRIM;RUA JOAO FERREIRA DA SILVA;99;JARDIM SANTA MARGARIDA;4931070;55140049;55146823;;Ativa;43;JARDIM ANGELA;4303;35054318;54318;161072177000000;;03/08/1971;9.586;02/08/1971;;10/04/1981;;E.M.JARDIM SANTA MARGARIDA;DIR;-23683475;-46756169;31/12/2010
CL;19302;CEU EMEI;CASA BLANCA;CASA BLANCA;CASA BLANCA;CAMPO LIMPO;M'BOI MIRIM;JOÃO DAMASCENO;85;VILA DAS BELEZAS;5841160;55195238;55195235;55195239;Ativa;46;JARDIM SAO LUIS;4601;35060549;60549;161072520000300;;17/09/2003;43.802;16/09/2003;;08/05/2007;;;DIR;-23645003;-46744726;31/12/2010
CL;19303;CEU EMEF;CASA BLANCA;CASA BLANCA;CASA BLANCA;CAMPO LIMPO;M'BOI MIRIM;JOÃO DAMASCENO;85;VILA DAS BELEZAS;5841160;55195227;55195225;55195226;Ativa;46;JARDIM SAO LUIS;4601;35060331;60331;161072520000200;;17/09/2003;43.802;16/09/2003;;08/05/2007;;;DIR;-23645003;-46744726;31/12/2010
CL;400534;CEU CEI;CASA BLANCA;CASA BLANCA;CASA BLANCA;CAMPO LIMPO;M'BOI MIRIM;JOÃO DAMASCENO;85;VILA DAS BELEZAS;5841160;55195247;55195246;;Ativa;46;JARDIM SAO LUIS;4601;35060550;60550;161072520000100;ZERO A 6A E 11M;17/09/2003;43.802;16/09/2003;;22/05/2007;;;DIR;-23645003;-46744726;31/12/2010
CL;306224;CR.P.CONV;CASA S JOSE - LAR DA INFANCIA;CASA S JOSE - LAR DA INFANCIA;;CAMPO LIMPO;CAMPO LIMPO;ANTONIO CALDAS;88;JARDIM CATANDUVA;5767300;58411663;;;Ativa;17;CAMPO LIMPO;1704;35183544;183544;;2A A 3A E 11M;;;;20/07/2002;;;;CON;-23624308;-46752001;31/12/2010
CL;19251;EMEF;CASARAO;CASARAO;;CAMPO LIMPO;CAMPO LIMPO;MAJOR JOSÉ MARIOTO FERREIRA;101;PARAISÓPOLIS;5662020;35071974;37499133;;Ativa;83;VILA ANDRADE;8302;35282376;282376;161072172000000;;12/02/2003;42846;11/02/2003;;08/05/2007;;;DIR;-23612849;-46722935;31/12/2010
CL;90204;EMEI;CATULO DA PAIXAO CEARENSE;CATULO DA PAIXAO CEARENSE;;CAMPO LIMPO;CAMPO LIMPO;RUA JOAO DA CUNHA VASCONCELOS;116;PARQUE IPE;5762120;58410973;;58427200;Ativa;17;CAMPO LIMPO;1704;35083975;83975;161072112000000;;19/06/1979;15.942;19/06/1979;;18/09/1985;;;DIR;-23639062;-46760974;31/12/2010
CL;306225;CR.P.CONV;CEDRINHO I;CEDRINHO I;;CAMPO LIMPO;M'BOI MIRIM;GUILHERME VALENTE;131;JARDIM VERGUEIRO;5818280;58911707;;;Ativa;46;JARDIM SAO LUIS;4602;35184202;184202;;ZERO A 3A E 11M;;;;20/07/2002;;;CEDRINHO;CON;-23663227;-46735687;31/12/2010
CL;306893;CR.P.CONV;CEDRINHO II;CEDRINHO II;;CAMPO LIMPO;M'BOI MIRIM;GUILHERME VALENTE;131;JARDIM VERGUEIRO;5818280;58911707;;58913060;Ativa;46;JARDIM SAO LUIS;4602;35381019;381019;;2A A 5A;11/01/2008;2007.0.335;11/01/2008;28/12/2007;;;;CON;-23663227;-46735687;31/12/2010
CL;306971;CR.P.CONV;CEDRINHO III;CEDRINHO III;;CAMPO LIMPO;M'BOI MIRIM;GUILHERME VALENTE;131;JARDIM VERGUEIRO;5818280;;;;Ativa;46;JARDIM SAO LUIS;4602;35429223;429223;;2A A 5A;01/07/2008;2007.0.335;01/07/2008;01/07/2008;;;;CON;-23663227;-46735687;31/12/2010
CL;306957;CR.P.CONV;CEDRINHO IV;CEDRINHO IV;;CAMPO LIMPO;M'BOI MIRIM;GUILHERME VALENTE;131;JARDIM VERGUEIRO;5818280;58911707;;58913060;Ativa;46;JARDIM SAO LUIS;4602;35429235;429235;;ZERO A 3A;01/07/2008;2007.0.335;01/07/2008;01/07/2008;;;;CON;-23663227;-46735687;31/12/2010
CL;306493;CR.P.CONV;CEDRO DO LIBANO I;CEDRO DO LIBANO I;;CAMPO LIMPO;M'BOI MIRIM;GUILHERME VALENTE;131;JARDIM VERGUEIRO;5818280;58911707;;58913060;Ativa;46;JARDIM SAO LUIS;4602;35806742;806742;;2A A 6A E 11M;;;;20/07/2002;;;;CON;-23663227;-46735687;31/12/2010
CL;306494;CR.P.CONV;CEDRO DO LIBANO II;CEDRO DO LIBANO II;;CAMPO LIMPO;M'BOI MIRIM;GUILHERME VALENTE;131;JARDIM VERGUEIRO;5818280;58911707;;58913060;Ativa;46;JARDIM SAO LUIS;4602;35128351;128351;0;2A A 6A E 11M;;;;20/07/2002;;;;CON;-23663227;-46735687;31/12/2010
CL;306635;CR.P.CONV;CEDRO DO LIBANO III, CEI;CEDRO DO LIBANO III, CEI;;CAMPO LIMPO;M'BOI MIRIM;GUILHERME VALENTE;131;JARDIM VERGUEIRO;5818280;5891-1707;;;Ativa;46;JARDIM SAO LUIS;4602;35268012;268012;;2A A 6A E 11M;;;;01/07/2005;;;;CON;-23663227;-46735687;31/12/2010
CL;306636;CR.P.CONV;CEDRO DO LIBANO IV, CEI;CEDRO DO LIBANO IV, CEI;;CAMPO LIMPO;M'BOI MIRIM;GUILHERME VALENTE;131;JARDIM VERGUEIRO;5818280;58.911.707;;58913060;Ativa;46;JARDIM SAO LUIS;4602;35268021;268021;;2A A 6A E 11M;;;;01/07/2005;;;;CON;-23663227;-46735687;31/12/2010
CL;200131;CIEJA;CENTRO INT ED JOVENS E ADULTOS - CAMPO LIMPO;CENTRO INT ED JOVENS E ADULTOS - CAMPO LIMPO;;CAMPO LIMPO;CAMPO LIMPO;CABO ESTÁCIO DA CONCEIÇÃO;176;PARQUE MARIA HELENA;5854060;5816-3701;;5816-2907;Ativa;19;CAPAO REDONDO;1903;35258428;258428;161072135000000;;17/02/1998;37.322;17/02/1998;;;;CEMES - CENTRO MUN.DE ENS.SUPLETIVO -DREM 05;DIR;-23658827;-46763587;31/12/2010
CL;19038;EMEI;CHACARA SONHO AZUL;CHACARA SONHO AZUL;;CAMPO LIMPO;M'BOI MIRIM;ALCATO;1;VILA CALU;4961160;55172833;;55171003;Ativa;43;JARDIM ANGELA;4308;35223268;223268;161072182000000;;30/07/1997;36.971;30/07/1997;;13/03/2001;;;DIR;-23735363;-46789824;31/12/2010
CL;19372;EMEF;CHACARA SONHO AZUL;CHACARA SONHO AZUL;;CAMPO LIMPO;M'BOI MIRIM;AVENIDA JOSE ESTIMA FILHO;1205;PARQUE SANTA BARBARA;4960020;55170228;58999858;;Ativa;43;JARDIM ANGELA;4308;35242263;242263;161072180000000;;01/07/1999;38.144;01/07/1999;;13/03/2001;;;DIR;-23729164;-46791850;31/12/2010
CL;400026;CEI DIRET;CID FRANCO, VER.;CID FRANCO, VER.;;CAMPO LIMPO;CAMPO LIMPO;AURELIO BELOTTI JUNIOR;80;JARDIM SAMARA;5759210;58423100;;;Ativa;17;CAMPO LIMPO;1701;35238752;238752;161072102000000;ZERO A 6A E 11M;16/10/1987;24.765;16/10/1987;;22/05/2007;;JD FARIA LIMA DE ANDRADE;DIR;-23631313;-46763452;31/12/2010
CL;301663;ESC.PART.;CIRANDINHA PROGR. DE DES. INF.;CIRANDINHA PROGR. DE DES. INF.;;CAMPO LIMPO;CAMPO LIMPO;AVENIDA  DAS COLMEIAS;122;JARDIM UMARIZAL;5756350;58417930;;;Ativa;17;CAMPO LIMPO;;35156644;156644;;;;;;;06/08/1997;;;PAR;0;0;31/12/2010
CL;90271;EMEI;CLARICE LISPECTOR;CLARICE LISPECTOR;;CAMPO LIMPO;M'BOI MIRIM;RUA COMENDADOR MIGUEL MALUHY;159;JARDIM GUARUJA;5830220;55141864;58946716;;Ativa;46;JARDIM SAO LUIS;4603;35092915;92915;161072205000000;;07/06/1985;20.994;07/06/1985;;21/05/1986;;PARQUE SANTO ANTONIO;DIR;-23666478;-46746469;31/12/2010
CL;92908;EMEF;CLEMENTE PASTORE, PROF.;CLEMENTE PASTORE, PROF.;;CAMPO LIMPO;M'BOI MIRIM;RUA INACIO PARREIRAS NEVES;17;JARDIM NAKAMURA;4942080;58310521;58338282;58310521;Ativa;43;JARDIM ANGELA;4305;35054324;54324;161072183000000;;29/04/1974;11.001;29/04/1974;;10/04/1981;;E.M.DO JARDIM NAKAMURA;DIR;-23697392;-46773030;31/12/2010
CL;400346;CEI INDIR;COHAB ADVENTISTA;COHAB ADVENTISTA;;CAMPO LIMPO;CAMPO LIMPO;INTEGRADA;620;CONJUNTO HABITACIONAL INSTITUTO ADVENTIS;5868670;58231991;;;Ativa;19;CAPAO REDONDO;1905;35184664;184664;;ZERO A 6A 11M;28/12/2000;40.193;28/12/2000;20/07/2002;;;;CON;-23664380;-46780063;31/12/2010
CL;17281;EMEI;CONJ. HABITACIONAL VALO VELHO;CONJ. HABITACIONAL VALO VELHO;;CAMPO LIMPO;CAMPO LIMPO;RUA GINGADINHO;365;COHAB JARDIM SAO BENTO;5886410;58247131;58217709;5824-7131;Ativa;19;CAPAO REDONDO;1908;35207950;207950;161072139000000;;07/06/1996;36.128;07/06/1996;;13/03/2001;;;DIR;-23678795;-46794484;31/12/2010
CL;307224;CR.P.CONV;CONSTRUINDO O FUTURO;CONSTRUINDO O FUTURO;;CAMPO LIMPO;M'BOI MIRIM;AMARO VELHO;165;JARDIM VERGUEIRO;5818230;;;;Ativa;46;JARDIM SAO LUIS;4602;35440796;440796;;1A A 3A;15/03/2010;2009025833;15/03/2010;15/03/2010;;;;CON;-23665754;-46729796;31/12/2010
CL;301680;ESC.PART.;COPO DE LEITE ESC. DE EDUC. E RECR.;COPO DE LEITE ESC. DE EDUC. E RECR.;;CAMPO LIMPO;CAMPO LIMPO;RUA   ALMADEN;55;VILA ANDRADE;5717200;37466504;;;Ativa;83;VILA ANDRADE;8301;35156668;156668;;;;;;;21/11/1996;;;PAR;-23636407;-46735267;31/12/2010
CL;304395;ESC.PART.;CRESCER SEMPRE ASSOCIACAO;CRESCER SEMPRE ASSOCIACAO;;CAMPO LIMPO;CAMPO LIMPO;RUA   PASQUALE GALLUPI;939;PARAISOPOLIS;5660000;37448573;;;Ativa;83;VILA ANDRADE;8302;35176965;176965;;;;;;;24/11/1999;;;PAR;-23616960;-46726533;31/12/2010
CL;306781;ESC.PART.;CRIANCA E CIA;CRIANCA E CIA;;CAMPO LIMPO;CAMPO LIMPO;RUA   CANAMARI;15;JARDIM UMARIZAL;5755100;;;;Ativa;17;CAMPO LIMPO;1702;35292655;292655;;2A A 6A;;;;;01/02/2007;;CRIANCA & CIA;PAR;-23622394;-46753073;31/12/2010
CL;10421;EMEF;CYRO ALBUQUERQUE, DEP.;CYRO ALBUQUERQUE, DEP.;;CAMPO LIMPO;CAMPO LIMPO;RUA ROGERIO DE PAULA BRITO;100;JARDIM SAO JANUARIO;5781310;55120952;;55136942;Ativa;19;CAPAO REDONDO;1903;35068780;68780;161072140000000;;22/02/1991;29.533;22/02/1991;;07/11/1992;;CONJ. RESIDENCIAL CRUZEIRO DO SUL;DIR;-23650474;-46757464;31/12/2010
